label,hadits
14,Sungguh aku mengetahui bahwa kamu hanyalah batu yang tidak bisa mendatangkan madharat maupun manfaat Namun kalau bukan karena aku telah melihat Nabi Shallallahualaihiwasallam menciummu tentu aku tidak akan menciummu Maka dia menciumnya lalu berkata Kenapa pula kita harus berlarilari kecil Sungguh kami telah menyaksikan orangorang musyrikin melakukannya namun kemudian mereka dibinasakan oleh Allah subhanahu wataala Dia berkata Berlarilari kecil ini adalah sesuatu sunnah yang telah dikerjakan oleh Nabi Shallallahualaihiwasallam dan kami tidak suka bila meninggalkannya
35,Mari kalian pergi bersama kami untuk mendamaikan mereka
34,Semoga Allah merahmati orang itu Sungguh dia telah mengingatkan aku tentang ayat ini dan itu yang aku telah lupa dari surat ini dan itu Dan Abbad bin Abdullah menambahkan dari Aisyah radliallahu anha Nabi shallallahu alaihi wasallam melaksanakan shalat tahajjud di rumahku lalu Beliau mendengar suara Abbad yang sedang shalat di masjid lalu Beliau berkata Wahai Aisyah apakah itu suara Abbad Aku jawab Ya Maka Beliau bersabda Ya Allah rahmatilah Abbad
69,Ayo kita pergi ke kaum yahudi  maka kami berangkat bersama beliau hingga kami tiba di Baitil Midras Nabi shallallahu alaihi wasallam berdiri dan menyeru mereka Wahai sekalian kaum yahudi masuklah ke dalam Islam maka kalian akan selamat Telah engkau sampaikan wahai Abul Qasim Sambut merekaItulah yang kuinginkan sebenarnya Kata Nabi Nabi mengulang ajakannya dua kali dan mereka memberi jawaban sama Telah engkau sampaikan wahai Abul qasim Nabi mengajak mereka untuk kali ketiga dan berujar kepada mereka Ketahuilah bahwasanya bumi ini adalah milik Allah dan rasulNYA dan saya ingin mengusir kalian maka siapa diantara kalian yang mendapatkan sesuatu dengan hartanya juallah kalaulah tidak ketahuilah bumi hanyalah milik Allah dan rasulNYA
20, Apabila terdapat pembatas dan jalan yang terpisah maka tidak ada syufah 
56,Sungguh dahulu salah seorang dari kalian pernah tinggal di rumah yang paling jelek atau di sejelekjelek rumah perawi ragu mengenai redaksi haditsnya jika ada seekor anjing yang lewat maka dia akan melemparnya dengan kotoran kenapa tidak cukup waktu hanya empat bulan sepuluh hari untuk tinggal di rumahnya
62,setiap orang mengamalkan sesuai dengan kehendak penciptannya atau kepada yang dimudahkan baginya
62,Allah lebih tahu apa yang mereka kerjakan
75,Rasulullah shallallahu alaihi wasallam mengutus utusan membawa suratnya ke Kisra beliau perintahkan ajudannya untuk menyerahkannya ke penguasa Bahrain dan penguasa Bahran agar menyampaikan kepada Kisra Ketika Kisra membacanya ia langsung merobekrobeknya Dan kutaksir Ibnul Musayyab menyebutkan Dan Rasulullah shallallahu alaihi wasallam mendoakan kecelakaan atas mereka agar dihancurkan sehancurhancurnya
32,izinkanlah kami untuk memberi tebusan atas anak saudara perempuan kami yakni Abbas Maka Beliau bersabda Janganlah kalian tinggalkan untuknya satu dirhampun
43,Musailamah Al Kadzdzaab Si Pendusta mengunjungi Madinah pada zaman Rasulullah shallallahu alaihi wasallam hidup dan dia berkata Seandainya Muhammad menyerahkan urusan ini maksudnnya kekuasaan kepadaku sepeninggalnya maka aku akan mengikutinya Lalu dia mendawahkan hal ini kepada orang banyak dari kaumnya Kemudian Rasulullah shallallahu alaihi wasallam beserta Tsabir bin Qais bin Syammas menemuinya sementara di tangan Rasulullah shallallahu alaihi wasallam ada selembar daun lalu beliau berhadapan dengan Musailamah dan temantemannya seraya berkata Seandainya kamu meminta selembar pelepah kurma ini aku pasti tidak akan memberinya kepadamu dan sekalikali urusan Allah tidak akan diserahkan kepadamu Dan jika kamu berpaling menolak kebenaran pasti Allah akan membinasakannmu Sungguh aku melihat kamu sebagaimana aku melihatnya dalam mimpiku tentang kamu Kemudian Abu Hurairah radliallahu anhu mengabarkan kepadaku bahwa Rasulullah shallallahu alaihi wasallam bersabda Ketika aku sedang tidur aku melihat di tanganku ada dua gelang terbuat dari emas dan kebagusan barang tersebut menggiurkan aku lalu aku diberi wahyu dalam tidurku agar aku meniupnya Aku pun meniupnya hingga keduanya terbang lenyap Maka aku mentawikan mimpiku itu sebagai dua orang pendusta yang mengaku sebagai nabi yang akan timbul sepeninggalku Yang pertama adalah Al Ansiy dan yang lainnya adalah Musailamah Al Kadzdzaab seorang penduduk Yamamah
58,Saya berjalan bersama Rasulullah Shallallahualaihi wa Sallam ketika itu beliau mengenakan kain selimut Najran yang tebal ujungnya lalu ada seorang Arab badui dusun yang menemui beliau Langsung ditariknya Rasulullah dengan kuat Anas melanjutkan Hingga saya melihat permukaan bahu beliau membekas lantaran ujung selimut akibat tarikan Arab badui yang kasar Arab badui tersebut berkata Wahai Muhammad berikan kepadaku dari harta yang diberikan Allah padamu maka beliau menoleh kepadanya diiringi senyum serta menyuruh salah seorang sahabat untuk memberikan sesuatu kepadanya
50,Di Madinah ada seorang Yahudi yang meminjamiku setandan kurmadan Jabir sendiri memiliki kebun yang ada di jalan menuju Ruumah nama tempat namun tidak berbuah selama setahun orang Yahudi itu kemudian datang kepadaku meminta pembayaran kurma namun aku tidak mendapatkannya Maka aku minta tenggang waktu hingga tahun mendatang tetapi ia menolak Maka aku mengabarkan hal itu kepada Nabi shallallahu alaihi wasallam beliau lalu bersabda kepada para sahabatnya Berjalanlah Kita minta penangguhan kepada Yahudi itu untuk Jabir Mereka kemudian mendatangiku di kebun milikku beliau lalu berbicara dengan Yahudi tersebut hingga Yahudi itu pun berkata Wahai Abul Qasim aku tidak akan memberinya tenggang waktu Ketika Nabi shallallahu alaihi wasallam melihat hal itu beliau lalu bangkit dan mengelilingi kebun kurma tersebut kemudian beliau mendatangi Yahudi itu dan bernegosisasi namun Yahudi itu tetap tidak mau memberi penangguhan Aku lalu berdiri dan membawakan sedikit kurma dan meletakkan di depan Nabi shallallahu alaihi wasallam lalu beliau pun memakannya Setelah itu beliau bersabda Wahai Jabir dimana tenda tempat kamu berteduh Aku lalu mengabarkannya Beliau berkata lagi Siapkanlah untukku Maka aku pun menyiapkan tenda tersebut untuk beliau beliau kemudian masuk dan tidur Setelah bangun aku kembali menemui beliau dengan membawa segenggam kurma beliau lalu memakannya Kemudian beliau berdiri dan bernegoisasi dengan orang Yahudi tersebut namun ia tetap menolak Kemudian beliau kembali mengelilingi kebun kurma tersebut dan berkata Wahai Jabir goyangkanlah pohon kurma dan gantilah untuknya Aku lalu menghampiri batang kurma dan menggoyangnya dan mengambil sesuatu yang akan aku gunakan untuk menggantinya Dan ternyata lebih aku lalu keluar dan menemui Nabi shallallahu alaihi wasallam untuk mengabarkan kepadanya Beliau lalu bersabda 
26,Aku menemui Nabi shallallahu alaihi wasallam saat Beliau berada di masjid Misar berkata Aku menduga dia berkata saat waktu dhuha Berkata Jabir bin Abdullah Beliau mengerjakan shalat dua rakaat Ketika itu Beliau mempunyai hutang kepadaku Maka Beliau membayarnya dan memberi tambahan kepadaku
70, Rasulullah Shallallahualaihiwasallam melarang nikah syighar Saya bertanya kepada Nafi Apa maksud syighar  Ia menjawab mengawini anak perempuan seseorang lelaki dengan syarat lelaki tersebut dinikahkan dengan anak perempuannya tanpa mahar atau menikahi saudara perempuan seorang lelaki dengan syarat lelaki tersebut menikahkannya dengan saudara perempuannya tanpa mahar Sebagian orang berpendapat jika seseorang bersiasat sehingga ia nikah syighar maka perkawinannya boleh dan syaratnya bathil Dan ia berkata tentang nikah mutah pernikahannya rusak dan syaratnya bathil Sedang sebagian lain berpendapat bahwa nikah syighar boleh dan syaratnya bathil
4,Jika salah seorang dari kalian mengantuk saat shalat hendaklah ia tidur hingga hilang kantuknya karena bila shalat dalam keadaan mengantuk ia tidak menyadari mungkin ia bermaksud beristighfar padahal bisa jadi ia mencaci dirinya
50,Keutamaan Aisyah atas seluruh wanita adalah seperti keutamaan bubur atas semua makanan
65, ayah At Taimi menerangkan kemudian Ali mengeluarkannya yang isinya adalah beberapa benda dari batuan dan gigi unta yang tertulis Kota Madinah adalah haram suci yakni daerah antara Air dan Tsaur Maka barangsiapa yang berbuat kejahatan di dalamnya atau berniat hendak melakukan kejahatan di dalamnya niscaya laknat Allah para Malaikat dan laknat seluruh manusia akan tertimpa kepadanya Allah tidak akan menerima darinya pada hari kiamat amalan wajib atau pun amalan sunnahnya Dan barangisapa yang berwali kepada tanpa izin walinya maka laknat Allah para Malaikat dan laknat seluruh manusia akan tertimpa kepadanya tidak akan diterima darinya pada hari kiamat amalan wajib atau pun amalan sunnahnya Dzimmah kaum muslimin adalah satu yang mana dzimmah tersebut berlaku bagi orang yang paling rendah diantara mereka Barangsiapa merusak janji seorang muslim maka laknat Allah para Malaikat dan laknat seluruh manusia akan tertimpa kepadanya tidak akan diterima darinya pada hari kiamat amalan wajib atau pun amalan sunnahnya
63,Allah tidak membutuhkan penyiksaan orang ini terhadap dirinya
63,Demi Dzat yang jiwa Muhammad berada di TanganNya kalaulah kalian tahu yang kutahu sungguh kalian banyak menangis dan sedikit tertawa
7,Kami sedang dalam perjalanan kemudian kami junub dia menjawab Hendaknya bertayamum
27,Demi Dzat yang telah memilih Muhammad untuk seluruh alam Dan berkata lakilaki Yahudi Demi Dzat yang telah memilih Musa untuk seluruh alam Seketika itu lakilaki muslim mengangkat tangannya dan menampar wajah orang Yahudi itu Maka orang Yahudi itu pergi menemui Nabi shallallahu alaihi wasallam dan mengabarkan peristiwa yang terjadi antara dirinya dan orang Muslim itu Kemudian Nabi shallallahu alaihi wasallam memanggil orang Muslim itu dan bertanya tentang kejadian itu lalu orang Muslim itu memberitahukan Beliau Maka Nabi shallallahu alaihi wasallam bersabda Janganlah kamu lebihkan aku terhadap Musa karena nanti saat seluruh manusia dimatikan pada hari qiyamat aku pun akan dimatikan bersama mereka dan akulah orang yang pertama kali dibangkitkan dihidupkan namun saat itu aku melihat Musa sedang berpegangan di sisi Arsy Aku tidak tahu apakah dia termasuk orang yang dimatikan lalu bangkit lebih dahulu daripada aku atau dia termasuk diantara orangorang yang dikecualikan tidak dimatikan 
23,Aku mengirim surat kepada Umayah bin Khalaf agar ia menjagaku dalam urusan keluargaku dan harta bendaku di Makkah dan aku akan menjaganya dalam urusan keluarganya dan harta bendanya di Madinah Ketika aku menyebut nama ArRahman ia berkata Aku tidak mengenal ArRahman tulislah namamu ketika engkau masih di jahiliyah Maka aku menulis namaku Abdu Amru Ketika terjadi perang Badar aku keluar ke gunung untuk menjaganya ketika orangorang tidur Kemudian Bilal melihatnya lalu ia keluar hingga sampai di majlis orangorang Anshar Lalu Umayyah bin Khalaf berkata 
37,Sesungguhnya ada orangorang yang menganggap bahwa ayat ini telah dihapus Namun demi Allah ayat itu tidak dihapus hanya saja ayat itu telah diremehkan manusia yaitu dua orang wali Yang pertama tentang wali yang meninggalkan warisan itulah yang memberikan rizki Dan yang kedua seorang wali yang tidak meninggalkan warisan itulah yang berkata dengan kebaikan dimana ia berkata Aku tidak memiliki sesuatu untuk diberikan kepadamu
70,kenapa kamu tidak dudukduduk saja di rumah ayahmu atau ibumu sampai hadiahmu datang kepadamu jika kamu jujur Kemudian beliau berpidato di hadapan kami memuja dan memuji Allah terus bersabda Amma bad Sesungguhnya saya mempekerjakan salah seorang diantara kalian untuk mengumpulkan zakat yang telah Allah kuasakan kepadaku lantas ia datang dan mengatakan ini hartamu dan ini hadiah yang diberikan kepadaku  kenapa dia tidak dudukduduk saja di rumah ayahnya atau ibunya sampai hadiahnya datang kepadanya Demi Allah tidaklah salah seorang diantara kalian mengambil sesuatu yang bukan haknya selain ia menjumpai Allah pada hari kiamat dengan memikul hak itu aku tahu salah seorang diantara kalian menjumpai Allah dengan memikul unta yang mendengus atau sapi yang melenguh atau kambing yang mengembik Kemudian beliau mengangkat tangannya hingga terlihat putih ketiaknya seraya mengatakan Ya Allah bukankah aku telah menyampaikan apa yang kulihat dengan mataku dan kudengar dengan dua telingaku
24,Aku mengetahui bahwa ladang biasa disewakan pada zaman Rasulullah shallallahu alaihi wasallam
4,Beberapa orang dari Ukl atau Urainah datang ke Madinah namun mereka tidak tahan dengan iklim Madinah hingga mereka pun sakit Beliau lalu memerintahkan mereka untuk mendatangi unta dan meminum air seni dan susunya Maka mereka pun berangkat menuju kandang unta zakat ketika telah sembuh mereka membunuh pengembala unta Nabi shallallahu alaihi wasallam dan membawa untauntanya Kemudian berita itu pun sampai kepada Nabi shallallahu alaihi wasallam menjelang siang Maka beliau mengutus rombongan untuk mengikuti jejak mereka ketika matahari telah tinggi utusan beliau datang dengan membawa mereka Beliau lalu memerintahkan agar mereka dihukum maka tangan dan kaki mereka dipotong mata mereka dicongkel lalu mereka dibuang ke pada pasir yang panas Mereka minta minum namun tidak diberi Abu Qilabah mengatakan Mereka semua telah mencuri membunuh murtad setelah keimanan dan memerangi Allah dan rasulNya
9,Nabi shallallahu alaihi wasallam pernah mengakhirkan shalat Isya hingga pertengahan malam setelah melaksanakan shalat beliau bersabda Manusia semuanya sudah selesai shalat lalu mereka tidur Dan kalian akan senantiasa dalam hitungan shalat selama kalian menunggu pelaksanaannya Ibnu Abu Maryam menambahkan telah mengabarkan kepada kami Yahya bin Ayyub telah menceritakan kepadaku Humaid dia mendengar Anas bin Malik berkata Pada malam itu aku seolah melihat cahaya cincin Beliau
35,Muhammad Rasulullah maka kaum Musyrikin berkata Jangan kamu tulis Muhammad Rasulullah sebab seandainya kamu seorang rasul tentu kami tidak akan memerangimu Maka Beliau berkata kepada Ali Hapuslah Maka Ali berkata Aku tidak mau menjadi orang yang menghapusnya Maka Rasulullah shallallahu alaihi wasallam menghapusnya dengan tangan Beliau Lalu Beliau membuat perjanjian dengan mereka yang isinya Beliau dan para sahabat boleh memasuki kota selama tiga hari dan mereka tidak memasukinya kecuali dalam keadaan pedangpedang mereka ditutupi dalam sarung  Mereka bertanya kepada Beliau Apa maksudnya menutupi senjata Maka Beliau menjawab Dimasukkan kedalam sarungnya
32,Janganlah seorang dari kalian memerintahkan budaknya dengan kalimat Hidangkanlah makanan untuk rabb kamu wudhukanlah rabbmu sajikanlah minuman untuk rabbmu tapi hendaklah dia berkata dengan kalimat sayyidku maulaku pemeliharaku Dan janganlah seorang dari kalian mengatakan abdiy budak lakilaki ku atau amatiy budak perempuan ku tapi katakanlah pemudaku pemudiku dan ghulamku
59,Ketika Rasulullah shallallahu alaihi wasallam menikah dengan Zainab binti Jahsy beliau mengundang orangorang untuk menikmati jamuan kemudian mereka dudukduduk dan berbincangbincang Anas melanjutkan ceritanya Kemudian beliau merubah posisi seakanakan hendak berdiri namun orangorang tidak juga berdiri ketika beliau berdiri maka orangorang pun ikut berdiri bersama beliau hingga tinggal tiga orang Sesungguhnya Nabi shallallahu alaihi wasallam datang untuk masuk ke kamar namun orangorang masih saja dudukduduk selepas itu akhirnya mereka beranjak dan pergi Tinggalah tiga orang yang masih duduk Nabi shallallahu alaihi wasallam datang dan hendak masuk ke kamar Zainab namun tiga orang tersebut masih tetap dudukduduk setelah itu mereka berdiri dan beranjak pergi Anas berkata Lalu saya mengabarkan kepada Nabi shallallahu alaihi wasallam bahwa mereka sudah beranjak pergi Kemudian beliau datang dan masuk maka saya pun mengikuti beliau masuk lantas beliau menurunkan kain tirainya antara saya dengan beliau Lalu Allah Taala menurunkan ayat Hai orangorang yang beriman janganlah kamu memasuki rumah rumah nabi kecuali bila kamu diizinkan hingga firman Allah Sesungguhnya perbuatan itu adalah amat besar dosanya di sisi Allah
51,Aku lalu keluar menuju Madinah ketika sampai di Quba aku singgah dan melahirkan di sana Aku lalu membawa bayiku menemui Rasulullah shallallahu alaihi wasallam dan aku letakkan di pangkuannya Kemudian Beliau minta diambilkan buah kurma lalu mengunyahnya untuk kemudian meludahkannya ke dalam bayiku Maka pertama kali yang masuk ke dalam perutnya adalah ludah Rasulullah shallallahu alaihi wasallam Beliau memberi kunyahan kurma dan mendoakan keberkahan kepadanya Dia adalah bayi pertama yang lahir dalam Islam Orangorang pun bangga sebab telah dikatakan kepada mereka sesungguhnya orangorang Yahudi telah menyihir kalian sehingga kalian tidak akan memiliki anak
